Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30-09-2019,7800,Urology,Adult,16-64,15-18 Months,8
30-09-2019,100,Cardiology,Adult,16-64, 9-12 Months,1
30-09-2019,300,Dermatology,Adult,16-64, 0-3 Months,47
30-09-2019,300,Dermatology,Adult,16-64, 3-6 Months,58
30-09-2019,300,Dermatology,Adult,16-64, 6-9 Months,78
30-09-2019,300,Dermatology,Adult,16-64,12-15 Months,37
30-09-2019,300,Dermatology,Adult,16-64,15-18 Months,34
30-09-2019,300,Dermatology,Adult,65+, 9-12 Months,30
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,184
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,18 Months +,169
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,50
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,28
30-09-2019,600,Otolaryngology (ENT),Adult,65+,12-15 Months,20
30-09-2019,600,Otolaryngology (ENT),Adult,65+,15-18 Months,18
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,110
30-09-2019,1503,Gynaecology,Adult,65+, 0-3 Months,28
30-09-2019,1503,Gynaecology,Adult,65+, 3-6 Months,22
30-09-2019,1503,Gynaecology,Adult,65+, 6-9 Months,24
30-09-2019,1503,Gynaecology,Adult,65+,12-15 Months,14
30-09-2019,1503,Gynaecology,Adult,65+,15-18 Months,8
30-09-2019,1503,Gynaecology,Child,0-15, 0-3 Months,6
30-09-2019,1503,Gynaecology,Child,0-15, 3-6 Months,4
30-09-2019,1800,Orthopaedics,Adult,16-64, 9-12 Months,130
30-09-2019,1800,Orthopaedics,Adult,16-64,18 Months +,265
30-09-2019,1800,Orthopaedics,Adult,65+, 0-3 Months,101
30-09-2019,1800,Orthopaedics,Child,0-15,18 Months +,5
30-09-2019,1900,Paediatrics,Child,0-15, 9-12 Months,2
30-09-2019,2300,Nephrology,Adult,65+, 0-3 Months,25
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,107
30-09-2019,2400,Respiratory Medicine,Adult,65+, 3-6 Months,46
30-09-2019,2400,Respiratory Medicine,Adult,65+, 6-9 Months,32
30-09-2019,2400,Respiratory Medicine,Adult,65+,12-15 Months,17
30-09-2019,2400,Respiratory Medicine,Adult,65+,15-18 Months,14
30-09-2019,2600,General Surgery,Adult,16-64, 0-3 Months,224
30-09-2019,2600,General Surgery,Adult,65+, 3-6 Months,22
30-09-2019,2600,General Surgery,Adult,65+, 6-9 Months,9
30-09-2019,600,Otolaryngology (ENT),Adult,65+,18 Months +,48
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 9-12 Months,58
30-09-2019,1300,Neurology,Adult,16-64,18 Months +,37
30-09-2019,1300,Neurology,Adult,65+, 0-3 Months,15
30-09-2019,1300,Neurology,Adult,65+, 3-6 Months,1
30-09-2019,1300,Neurology,Adult,65+, 6-9 Months,1
30-09-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,263
30-09-2019,1503,Gynaecology,Adult,65+, 9-12 Months,10
30-09-2019,1800,Orthopaedics,Adult,16-64, 3-6 Months,222
30-09-2019,1800,Orthopaedics,Adult,16-64, 6-9 Months,180
30-09-2019,1800,Orthopaedics,Adult,16-64,12-15 Months,112
30-09-2019,1800,Orthopaedics,Adult,16-64,15-18 Months,102
30-09-2019,1800,Orthopaedics,Child,0-15, 6-9 Months,3
30-09-2019,1900,Paediatrics,Child,0-15, 0-3 Months,190
30-09-2019,2300,Nephrology,Adult,16-64, 0-3 Months,8
30-09-2019,2300,Nephrology,Adult,16-64, 3-6 Months,2
30-09-2019,2400,Respiratory Medicine,Adult,65+, 9-12 Months,34
30-09-2019,2400,Respiratory Medicine,Adult,65+,18 Months +,3
30-09-2019,2600,General Surgery,Adult,16-64, 9-12 Months,15
30-09-2019,2600,General Surgery,Child,0-15, 9-12 Months,3
30-09-2019,5000,General Medicine,Adult,65+, 3-6 Months,93
30-09-2019,5000,General Medicine,Adult,65+, 6-9 Months,37
30-09-2019,5000,General Medicine,Adult,65+,12-15 Months,3
30-09-2019,5000,General Medicine,Child,0-15, 0-3 Months,1
30-09-2019,100,Cardiology,Adult,16-64,18 Months +,1
30-09-2019,100,Cardiology,Adult,65+, 0-3 Months,138
30-09-2019,100,Cardiology,Adult,65+, 3-6 Months,96
30-09-2019,100,Cardiology,Adult,65+, 6-9 Months,72
30-09-2019,100,Cardiology,Adult,65+,12-15 Months,45
30-09-2019,100,Cardiology,Adult,65+,15-18 Months,3
30-09-2019,300,Dermatology,Adult,16-64, 6-9 Months,426
30-09-2019,300,Dermatology,Adult,16-64, 9-12 Months,264
30-09-2019,300,Dermatology,Child,0-15, 9-12 Months,7
30-09-2019,400,Endocrinology,Adult,16-64,15-18 Months,5
30-09-2019,400,Endocrinology,Adult,65+, 9-12 Months,15
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,268
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,205
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,142
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,99
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,47
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,128
30-09-2019,600,Otolaryngology (ENT),Child,0-15,15-18 Months,85
30-09-2019,700,Gastro-Enterology,Adult,16-64, 9-12 Months,44
30-09-2019,1100,Haematology,Adult,65+, 0-3 Months,40
30-09-2019,1100,Haematology,Adult,65+, 6-9 Months,15
30-09-2019,1100,Haematology,Adult,65+,15-18 Months,4
30-09-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,339
30-09-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,184
30-09-2019,1503,Gynaecology,Adult,16-64,15-18 Months,1
30-09-2019,1503,Gynaecology,Child,0-15, 0-3 Months,11
30-09-2019,1503,Gynaecology,Child,0-15, 3-6 Months,3
30-09-2019,1503,Gynaecology,Child,0-15, 6-9 Months,2
30-09-2019,1700,Ophthalmology,Adult,16-64, 0-3 Months,88
30-09-2019,2600,General Surgery,Adult,65+,12-15 Months,1
30-09-2019,2600,General Surgery,Child,0-15, 0-3 Months,14
30-09-2019,2600,General Surgery,Child,0-15, 6-9 Months,3
30-09-2019,2604,Vascular Surgery,Adult,65+, 0-3 Months,7
30-09-2019,5000,General Medicine,Adult,65+, 9-12 Months,10
30-09-2019,100,Cardiology,Adult,16-64, 6-9 Months,176
30-09-2019,300,Dermatology,Adult,65+, 3-6 Months,260
30-09-2019,300,Dermatology,Adult,65+,12-15 Months,26
30-09-2019,300,Dermatology,Adult,65+,15-18 Months,5
30-09-2019,300,Dermatology,Child,0-15, 0-3 Months,193
30-09-2019,300,Dermatology,Child,0-15, 6-9 Months,76
30-09-2019,400,Endocrinology,Adult,65+, 3-6 Months,40
30-09-2019,400,Endocrinology,Adult,65+, 6-9 Months,18
30-09-2019,400,Endocrinology,Child,0-15, 0-3 Months,3
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,154
30-09-2019,600,Otolaryngology (ENT),Adult,65+,18 Months +,15
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 9-12 Months,112
30-09-2019,600,Otolaryngology (ENT),Child,0-15,18 Months +,451
30-09-2019,700,Gastro-Enterology,Adult,16-64, 0-3 Months,113
30-09-2019,700,Gastro-Enterology,Adult,16-64, 3-6 Months,79
30-09-2019,700,Gastro-Enterology,Adult,16-64, 6-9 Months,71
30-09-2019,700,Gastro-Enterology,Adult,16-64,12-15 Months,3
30-09-2019,1100,Haematology,Adult,16-64, 3-6 Months,45
30-09-2019,1100,Haematology,Adult,16-64,12-15 Months,10
30-09-2019,1100,Haematology,Adult,16-64,15-18 Months,10
30-09-2019,1100,Haematology,Adult,65+, 9-12 Months,8
30-09-2019,1503,Gynaecology,Adult,16-64, 9-12 Months,44
30-09-2019,1600,Oncology,Adult,65+, 0-3 Months,6
30-09-2019,1700,Ophthalmology,Adult,16-64, 9-12 Months,19
30-09-2019,1700,Ophthalmology,Child,0-15, 9-12 Months,4
30-09-2019,1800,Orthopaedics,Child,0-15, 9-12 Months,5
30-09-2019,1900,Paediatrics,Adult,16-64, 0-3 Months,2
30-09-2019,1900,Paediatrics,Adult,16-64, 3-6 Months,5
30-09-2019,1900,Paediatrics,Adult,16-64, 6-9 Months,1
30-09-2019,1900,Paediatrics,Child,0-15, 3-6 Months,394
30-09-2019,1900,Paediatrics,Child,0-15, 6-9 Months,194
30-09-2019,1900,Paediatrics,Child,0-15,12-15 Months,13
30-09-2019,2300,Nephrology,Adult,16-64, 3-6 Months,1
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,48
30-09-2019,2400,Respiratory Medicine,Adult,65+, 3-6 Months,66
30-09-2019,2400,Respiratory Medicine,Adult,65+,12-15 Months,20
30-09-2019,2600,General Surgery,Adult,65+, 0-3 Months,68
30-09-2019,5000,General Medicine,Adult,16-64, 0-3 Months,19
30-09-2019,5000,General Medicine,Adult,65+, 3-6 Months,4
30-09-2019,7800,Urology,Adult,16-64, 6-9 Months,158
30-09-2019,7800,Urology,Adult,16-64,15-18 Months,43
30-09-2019,7800,Urology,Adult,65+, 9-12 Months,60
30-09-2019,100,Cardiology,Adult,16-64, 0-3 Months,455
30-09-2019,100,Cardiology,Adult,65+, 3-6 Months,150
30-09-2019,100,Cardiology,Adult,65+, 6-9 Months,44
30-09-2019,100,Cardiology,Adult,65+,12-15 Months,8
30-09-2019,2600,General Surgery,Child,0-15, 3-6 Months,2
30-09-2019,5000,General Medicine,Adult,16-64, 0-3 Months,203
30-09-2019,5000,General Medicine,Adult,16-64, 3-6 Months,143
30-09-2019,5000,General Medicine,Adult,16-64, 6-9 Months,80
30-09-2019,5000,General Medicine,Adult,16-64, 9-12 Months,29
30-09-2019,5000,General Medicine,Adult,16-64,12-15 Months,1
30-09-2019,100,Cardiology,Adult,16-64,15-18 Months,12
30-09-2019,100,Cardiology,Adult,65+, 9-12 Months,74
30-09-2019,300,Dermatology,Adult,16-64,15-18 Months,22
30-09-2019,300,Dermatology,Adult,65+, 0-3 Months,316
30-09-2019,300,Dermatology,Adult,65+, 6-9 Months,147
30-09-2019,300,Dermatology,Adult,65+, 9-12 Months,66
30-09-2019,300,Dermatology,Child,0-15, 3-6 Months,136
30-09-2019,400,Endocrinology,Adult,16-64, 0-3 Months,105
30-09-2019,400,Endocrinology,Adult,16-64, 3-6 Months,97
30-09-2019,400,Endocrinology,Adult,16-64, 6-9 Months,67
30-09-2019,400,Endocrinology,Adult,16-64, 9-12 Months,61
30-09-2019,400,Endocrinology,Adult,16-64,12-15 Months,7
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,18 Months +,31
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,58
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,40
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,33
30-09-2019,600,Otolaryngology (ENT),Adult,65+,12-15 Months,20
30-09-2019,700,Gastro-Enterology,Adult,65+, 0-3 Months,42
30-09-2019,700,Gastro-Enterology,Adult,65+, 3-6 Months,27
30-09-2019,700,Gastro-Enterology,Adult,65+, 6-9 Months,14
30-09-2019,700,Gastro-Enterology,Adult,65+, 9-12 Months,8
30-09-2019,700,Gastro-Enterology,Adult,65+,12-15 Months,2
30-09-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,211
30-09-2019,1503,Gynaecology,Adult,16-64,12-15 Months,1
30-09-2019,1700,Ophthalmology,Adult,65+, 0-3 Months,38
30-09-2019,1700,Ophthalmology,Adult,65+, 3-6 Months,20
30-09-2019,1700,Ophthalmology,Adult,65+, 9-12 Months,3
30-09-2019,1700,Ophthalmology,Adult,65+,12-15 Months,1
30-09-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,1
30-09-2019,1800,Orthopaedics,Child,0-15,15-18 Months,9
30-09-2019,2400,Respiratory Medicine,Adult,65+,15-18 Months,14
30-09-2019,2600,General Surgery,Adult,16-64, 0-3 Months,218
30-09-2019,2600,General Surgery,Adult,65+, 3-6 Months,3
30-09-2019,7800,Urology,Adult,16-64, 0-3 Months,188
30-09-2019,7800,Urology,Adult,16-64, 3-6 Months,175
30-09-2019,7800,Urology,Adult,16-64, 9-12 Months,119
30-09-2019,7800,Urology,Adult,16-64,12-15 Months,84
30-09-2019,7800,Urology,Adult,65+, 6-9 Months,66
30-09-2019,100,Cardiology, ,, 0-3 Months,1
30-09-2019,100,Cardiology,Adult,65+, 0-3 Months,282
30-09-2019,300,Dermatology,Adult,65+, 0-3 Months,269
30-09-2019,300,Dermatology,Adult,65+, 9-12 Months,76
30-09-2019,300,Dermatology,Adult,65+,18 Months +,33
30-09-2019,300,Dermatology,Child,0-15, 3-6 Months,1
30-09-2019,400,Endocrinology,Adult,16-64, 0-3 Months,256
30-09-2019,400,Endocrinology,Adult,16-64, 6-9 Months,70
30-09-2019,100,Cardiology,Adult,16-64, 0-3 Months,233
30-09-2019,100,Cardiology,Adult,16-64, 3-6 Months,232
30-09-2019,100,Cardiology,Adult,16-64, 9-12 Months,119
30-09-2019,100,Cardiology,Adult,16-64,12-15 Months,94
30-09-2019,300,Dermatology,Adult,16-64, 0-3 Months,888
30-09-2019,300,Dermatology,Adult,16-64, 3-6 Months,749
30-09-2019,300,Dermatology,Adult,16-64,12-15 Months,115
30-09-2019,400,Endocrinology,Adult,65+, 0-3 Months,36
30-09-2019,400,Endocrinology,Adult,65+,18 Months +,1
30-09-2019,400,Endocrinology,Child,0-15, 3-6 Months,1
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,226
30-09-2019,600,Otolaryngology (ENT),Adult,65+,15-18 Months,18
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,90
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,111
30-09-2019,600,Otolaryngology (ENT),Child,0-15,12-15 Months,93
30-09-2019,700,Gastro-Enterology,Child,0-15, 0-3 Months,1
30-09-2019,1100,Haematology,Adult,16-64, 0-3 Months,83
30-09-2019,1100,Haematology,Adult,16-64, 6-9 Months,34
30-09-2019,1100,Haematology,Adult,16-64, 9-12 Months,19
30-09-2019,1100,Haematology,Adult,16-64,18 Months +,1
30-09-2019,1100,Haematology,Adult,65+, 3-6 Months,19
30-09-2019,1100,Haematology,Adult,65+,12-15 Months,13
30-09-2019,1503,Gynaecology,Adult,65+, 0-3 Months,17
30-09-2019,1503,Gynaecology,Adult,65+, 3-6 Months,16
30-09-2019,1503,Gynaecology,Adult,65+, 6-9 Months,15
30-09-2019,1503,Gynaecology,Adult,65+, 9-12 Months,2
30-09-2019,1600,Oncology,Adult,16-64, 0-3 Months,2
30-09-2019,1700,Ophthalmology,Adult,16-64, 3-6 Months,39
30-09-2019,1700,Ophthalmology,Adult,16-64, 6-9 Months,29
30-09-2019,1700,Ophthalmology,Adult,16-64,12-15 Months,1
30-09-2019,1800,Orthopaedics,Adult,16-64,15-18 Months,3
30-09-2019,1800,Orthopaedics,Child,0-15, 6-9 Months,23
30-09-2019,1900,Paediatrics,Child,0-15, 0-3 Months,350
30-09-2019,2300,Nephrology,Adult,16-64, 0-3 Months,16
30-09-2019,2300,Nephrology,Adult,65+, 3-6 Months,1
30-09-2019,2400,Respiratory Medicine,Adult,65+, 0-3 Months,61
30-09-2019,2400,Respiratory Medicine,Adult,65+, 6-9 Months,57
30-09-2019,2400,Respiratory Medicine,Adult,65+, 9-12 Months,25
30-09-2019,2600,General Surgery,Child,0-15, 0-3 Months,74
30-09-2019,5000,General Medicine,Adult,65+, 0-3 Months,27
30-09-2019,7800,Urology,Adult,65+,15-18 Months,19
30-09-2019,7800,Urology,Adult,65+,18 Months +,42
30-09-2019,7800,Urology,Child,0-15, 6-9 Months,1
30-09-2019,100,Cardiology,Adult,16-64, 3-6 Months,280
30-09-2019,100,Cardiology,Adult,16-64, 6-9 Months,157
30-09-2019,100,Cardiology,Adult,16-64, 9-12 Months,113
30-09-2019,100,Cardiology,Adult,16-64,12-15 Months,34
30-09-2019,300,Dermatology,Adult,16-64, 3-6 Months,498
30-09-2019,300,Dermatology,Adult,16-64, 6-9 Months,373
30-09-2019,300,Dermatology,Adult,16-64, 9-12 Months,218
30-09-2019,300,Dermatology,Adult,16-64,12-15 Months,123
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,403
30-09-2019,1700,Ophthalmology,Adult,65+, 6-9 Months,16
30-09-2019,1700,Ophthalmology,Child,0-15, 0-3 Months,16
30-09-2019,1700,Ophthalmology,Child,0-15, 3-6 Months,8
30-09-2019,1700,Ophthalmology,Child,0-15,12-15 Months,1
30-09-2019,1800,Orthopaedics,Child,0-15, 0-3 Months,90
30-09-2019,1800,Orthopaedics,Child,0-15, 3-6 Months,47
30-09-2019,1800,Orthopaedics,Child,0-15,12-15 Months,2
30-09-2019,1900,Paediatrics,Adult,16-64, 9-12 Months,1
30-09-2019,1900,Paediatrics,Child,0-15, 9-12 Months,47
30-09-2019,2300,Nephrology,Adult,65+, 0-3 Months,36
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,145
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,112
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,109
30-09-2019,2400,Respiratory Medicine,Adult,16-64,12-15 Months,31
30-09-2019,2400,Respiratory Medicine,Adult,16-64,15-18 Months,16
30-09-2019,2400,Respiratory Medicine,Child,0-15, 6-9 Months,1
30-09-2019,2600,General Surgery,Adult,16-64, 3-6 Months,17
30-09-2019,2600,General Surgery,Adult,16-64, 6-9 Months,3
30-09-2019,2600,General Surgery,Adult,16-64,12-15 Months,1
30-09-2019,2600,General Surgery,Child,0-15, 3-6 Months,41
30-09-2019,2600,General Surgery,Child,0-15, 6-9 Months,10
30-09-2019,7800,Urology,Adult,16-64,18 Months +,142
30-09-2019,7800,Urology,Adult,65+, 0-3 Months,109
30-09-2019,7800,Urology,Adult,65+, 3-6 Months,73
30-09-2019,7800,Urology,Adult,65+,12-15 Months,36
30-09-2019,100,Cardiology,Adult,16-64,15-18 Months,3
30-09-2019,100,Cardiology,Adult,65+, 9-12 Months,43
30-09-2019,300,Dermatology,Adult,16-64, 0-3 Months,607
30-09-2019,300,Dermatology,Adult,16-64,18 Months +,171
30-09-2019,300,Dermatology,Adult,65+, 3-6 Months,176
30-09-2019,300,Dermatology,Adult,65+, 6-9 Months,120
30-09-2019,300,Dermatology,Adult,65+,12-15 Months,18
30-09-2019,300,Dermatology,Adult,65+,15-18 Months,17
30-09-2019,300,Dermatology,Child,0-15, 0-3 Months,3
30-09-2019,400,Endocrinology,Adult,65+, 0-3 Months,102
30-09-2019,400,Endocrinology,Adult,65+, 6-9 Months,36
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,238
30-09-2019,600,Otolaryngology (ENT),Adult,65+,18 Months +,120
30-09-2019,700,Gastro-Enterology,Adult,16-64, 0-3 Months,370
30-09-2019,700,Gastro-Enterology,Adult,16-64, 6-9 Months,24
30-09-2019,700,Gastro-Enterology,Adult,65+, 3-6 Months,37
30-09-2019,900,Geriatric Medicine,Adult,65+, 0-3 Months,114
30-09-2019,900,Geriatric Medicine,Adult,65+, 3-6 Months,46
30-09-2019,900,Geriatric Medicine,Adult,65+, 6-9 Months,2
30-09-2019,1100,Haematology,Adult,16-64, 3-6 Months,115
30-09-2019,1100,Haematology,Adult,16-64, 6-9 Months,92
30-09-2019,1100,Haematology,Adult,16-64,12-15 Months,41
30-09-2019,1100,Haematology,Adult,16-64,15-18 Months,29
30-09-2019,1100,Haematology,Adult,65+, 9-12 Months,10
30-09-2019,1300,Neurology,Adult,16-64, 3-6 Months,418
30-09-2019,1300,Neurology,Adult,16-64, 6-9 Months,331
30-09-2019,1300,Neurology,Adult,16-64,12-15 Months,191
30-09-2019,1300,Neurology,Adult,65+, 9-12 Months,47
30-09-2019,1400,Neurosurgery,Adult,16-64, 0-3 Months,668
30-09-2019,100,Cardiology,Adult,65+,15-18 Months,1
30-09-2019,300,Dermatology,Adult,16-64,15-18 Months,106
30-09-2019,300,Dermatology,Child,0-15, 9-12 Months,1
30-09-2019,400,Endocrinology,Adult,16-64, 3-6 Months,181
30-09-2019,400,Endocrinology,Adult,65+, 9-12 Months,2
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,655
30-09-2019,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,454
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,122
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,113
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,101
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,75
30-09-2019,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,82
30-09-2019,600,Otolaryngology (ENT),Child,0-15,12-15 Months,6
30-09-2019,600,Otolaryngology (ENT),Child,0-15,15-18 Months,9
30-09-2019,900,Geriatric Medicine,Adult,16-64, 3-6 Months,6
30-09-2019,1100,Haematology,Adult,65+, 0-3 Months,72
30-09-2019,1300,Neurology,Adult,65+, 0-3 Months,124
30-09-2019,1300,Neurology,Adult,65+,18 Months +,5
30-09-2019,1400,Neurosurgery,Adult,65+, 9-12 Months,14
30-09-2019,1400,Neurosurgery,Adult,65+,18 Months +,12
30-09-2019,1400,Neurosurgery,Child,0-15, 9-12 Months,1
30-09-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,267
30-09-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,130
30-09-2019,1503,Gynaecology,Adult,65+, 6-9 Months,14
30-09-2019,1503,Gynaecology,Child,0-15, 0-3 Months,1
30-09-2019,1600,Oncology,Adult,16-64, 3-6 Months,1
30-09-2019,1700,Ophthalmology,Adult,16-64, 3-6 Months,110
30-09-2019,1700,Ophthalmology,Adult,16-64,12-15 Months,5
30-09-2019,1700,Ophthalmology,Adult,65+, 0-3 Months,119
30-09-2019,1700,Ophthalmology,Child,0-15, 3-6 Months,1
30-09-2019,1800,Orthopaedics,Adult,16-64,18 Months +,1
30-09-2019,1800,Orthopaedics,Adult,65+, 0-3 Months,197
30-09-2019,1800,Orthopaedics,Adult,65+, 3-6 Months,85
30-09-2019,1800,Orthopaedics,Child,0-15, 0-3 Months,2
30-09-2019,2000,Plastic Surgery,Adult,16-64, 9-12 Months,154
30-09-2019,2100,Psychiatry,Adult,65+, 0-3 Months,2
30-09-2019,2300,Nephrology,Adult,65+, 0-3 Months,60
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,313
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,210
30-09-2019,2400,Respiratory Medicine,Adult,16-64,12-15 Months,28
30-09-2019,2400,Respiratory Medicine,Adult,16-64,15-18 Months,27
30-09-2019,2400,Respiratory Medicine,Adult,65+, 9-12 Months,10
30-09-2019,2500,Rheumatology,Adult,65+, 0-3 Months,44
30-09-2019,2500,Rheumatology,Adult,65+, 3-6 Months,38
30-09-2019,2500,Rheumatology,Adult,65+, 6-9 Months,6
30-09-2019,2600,General Surgery,Adult,16-64, 0-3 Months,553
30-09-2019,2600,General Surgery,Adult,16-64, 3-6 Months,79
30-09-2019,2600,General Surgery,Adult,16-64, 6-9 Months,1
30-09-2019,2604,Vascular Surgery,Adult,65+, 0-3 Months,266
30-09-2019,2604,Vascular Surgery,Adult,65+, 3-6 Months,64
30-09-2019,2605,Breast Surgery,Adult,16-64, 6-9 Months,5
30-09-2019,2700,Infectious Diseases,Adult,16-64, 3-6 Months,1
30-09-2019,7800,Urology,Adult,65+, 0-3 Months,248
30-09-2019,7800,Urology,Adult,65+, 3-6 Months,137
30-09-2019,7800,Urology,Adult,65+, 6-9 Months,70
30-09-2019,7800,Urology,Adult,65+,12-15 Months,54
30-09-2019,7800,Urology,Adult,65+,18 Months +,1
30-09-2019,7900,Clinical Immunology,Adult,65+, 0-3 Months,17
30-09-2019,400,Endocrinology,Adult,16-64, 9-12 Months,14
30-09-2019,400,Endocrinology,Adult,65+, 3-6 Months,88
30-09-2019,600,Otolaryngology (ENT),Adult,16-64,18 Months +,560
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,196
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,133
30-09-2019,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,61
30-09-2019,600,Otolaryngology (ENT),Adult,65+,12-15 Months,28
30-09-2019,700,Gastro-Enterology,Adult,65+, 0-3 Months,124
30-09-2019,700,Gastro-Enterology,Adult,65+, 6-9 Months,11
30-09-2019,1100,Haematology,Adult,65+,15-18 Months,12
30-09-2019,1100,Haematology,Adult,65+,18 Months +,1
30-09-2019,1300,Neurology,Adult,65+,15-18 Months,19
30-09-2019,1400,Neurosurgery,Adult,16-64, 3-6 Months,332
30-09-2019,1400,Neurosurgery,Adult,16-64, 6-9 Months,173
30-09-2019,1400,Neurosurgery,Adult,16-64, 9-12 Months,51
30-09-2019,1400,Neurosurgery,Adult,16-64,12-15 Months,27
30-09-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,82
30-09-2019,1700,Ophthalmology,Adult,65+, 3-6 Months,94
30-09-2019,1700,Ophthalmology,Adult,65+, 6-9 Months,77
30-09-2019,1700,Ophthalmology,Adult,65+, 9-12 Months,39
30-09-2019,1700,Ophthalmology,Adult,65+,12-15 Months,6
30-09-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,513
30-09-2019,1800,Orthopaedics,Adult,16-64, 3-6 Months,167
30-09-2019,1800,Orthopaedics,Adult,16-64, 6-9 Months,80
30-09-2019,1800,Orthopaedics,Adult,16-64, 9-12 Months,4
30-09-2019,2000,Plastic Surgery,Adult,16-64,15-18 Months,20
30-09-2019,2000,Plastic Surgery,Adult,65+, 0-3 Months,242
30-09-2019,2000,Plastic Surgery,Adult,65+, 6-9 Months,29
30-09-2019,2000,Plastic Surgery,Adult,65+, 9-12 Months,22
30-09-2019,2000,Plastic Surgery,Adult,65+,18 Months +,2
30-09-2019,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,3
30-09-2019,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,123
30-09-2019,2400,Respiratory Medicine,Adult,65+,15-18 Months,8
30-09-2019,2400,Respiratory Medicine,Child,0-15, 0-3 Months,5
30-09-2019,2500,Rheumatology,Adult,16-64, 0-3 Months,187
30-09-2019,2500,Rheumatology,Adult,16-64, 3-6 Months,124
30-09-2019,2500,Rheumatology,Adult,16-64, 6-9 Months,26
30-09-2019,2500,Rheumatology,Adult,16-64,12-15 Months,1
30-09-2019,2600,General Surgery,Adult,65+, 0-3 Months,114
30-09-2019,2600,General Surgery,Adult,65+, 3-6 Months,20
30-09-2019,2600,General Surgery,Adult,65+, 6-9 Months,2
30-09-2019,2604,Vascular Surgery,Adult,65+, 6-9 Months,1
30-09-2019,2605,Breast Surgery,Adult,16-64, 0-3 Months,267
30-09-2019,2605,Breast Surgery,Adult,16-64, 3-6 Months,105
30-09-2019,2605,Breast Surgery,Adult,65+, 6-9 Months,1
30-09-2019,7800,Urology,Adult,16-64, 3-6 Months,288
30-09-2019,7800,Urology,Adult,16-64, 9-12 Months,170
30-09-2019,7800,Urology,Adult,16-64,12-15 Months,108
30-09-2019,7800,Urology,Adult,16-64,18 Months +,5
30-09-2019,7900,Clinical Immunology,Adult,16-64, 0-3 Months,144
30-09-2019,7900,Clinical Immunology,Adult,16-64, 6-9 Months,78
